prolific_id,n_hit,n_fa,n_miss,n_cr,acc_300,sum,dprime,beta,aprime,bppd,c
5f4b6001f958ee71ec91df89,21,16,7,11,58%,55,0.421895629,0.83175017,0.649060045,-0.006867833,-0.436655768
5f4b925345981175b1355872,23,12,7,18,68%,60,0.945096436,0.806501817,0.772342995,-0.749215053,-0.227541995
5f4e5f7594d42c0232e53b97,19,11,11,18,63%,59,0.626029185,0.989862016,0.702587047,0.153846154,-0.016276754
5f50dcf27fc3a5275d7047c0,28,11,1,19,80%,59,1.974144974,0.272925796,0.891447909,0.317123944,-0.65778114
5f5362c1a448d7668ec843e4,15,7,14,22,64%,58,0.716279048,1.254321813,0.724242424,-0.199201483,0.316350226
5f578fcd87cb442352a8ac79,23,3,7,26,83%,59,1.891906384,1.592252596,0.901202764,-0.27121572,0.24586298
5f58c7ea83941b059cfb928c,26,5,3,25,86%,59,2.117060732,0.754142342,0.922491158,0.071963427,-0.133285806
5f59fd63f7e04902c806f680,24,14,5,16,68%,59,0.983682082,0.667518069,0.778208812,-0.317647059,-0.410893751
5f5b5fbd8ef13206a0f27805,12,9,17,21,56%,59,0.29550526,1.111648865,0.609390394,-0.085714286,0.358181024
5f5c21d8af246b40932ec609,29,2,1,28,95%,60,3.061442672,0.671719179,0.973830049,0.106551952,-0.129976275
5f5c947a5b5eb447ee802a19,22,11,8,19,68%,60,0.929470123,0.881711049,0.769736842,0.044510386,-0.135443715
5f6481e71e733c21b974c52e,19,7,11,21,69%,58,0.97689493,1.168217175,0.779093567,-0.003152424,0.159156118
5f66363877c78d1f9dc318bc,22,7,8,23,75%,60,1.300268989,1.067111933,0.833498024,-1,0.049955718
5f672de82c0f4631857bb4a7,13,14,16,16,49%,59,-0.044714056,0.995391497,0.48181445,-0.012530446,0.103304319
5f67bc66777bfd3f9906742c,30,11,0,17,81%,58,2.403480886,0.104562681,0.901785714,0.378800936,-0.939457678
5f68924358c48c0638b1eee1,15,17,13,12,47%,57,-0.123885026,1.018565411,0.451278058,-0.283667622,-0.148485881
5f6a576e0e6c0e10b19b9b41,21,3,8,27,81%,59,1.784199679,1.767198866,0.888847838,-0.003152424,0.319132291
5f6a7f502e98bc152bd3b037,14,25,16,5,32%,60,-1.00619185,1.529227209,0.218125,1.73E-16,-0.422148635
5f6cd5ce1758e90f12ae1123,13,14,16,16,49%,59,-0.044714056,0.995391497,0.48181445,0.057196732,0.103304319
5f6f24f71b1cd746e9ded65e,24,6,6,24,80%,60,1.615082084,1,0.875,7.58E-17,0
5f733f953409c7015fc43d26,24,6,5,24,81%,59,1.710275834,0.921821399,0.885704023,-0.182481752,-0.047596875
5f7345ef4b3fc3027203ecf1,22,7,7,22,76%,58,1.3489795,1,0.840909091,0.190762569,0
5f7627b46c029a08e8ca87a1,28,3,2,27,92%,60,2.611977192,0.780748874,0.954695767,-0.210958904,-0.094756465
5f7b2d43d76dea07bbf5b9bb,18,6,11,24,71%,59,1.10427888,1.325824586,0.800909962,-1.54E-16,0.255401602
5f7dd177bcf2a803e18fd2f0,24,17,6,13,62%,60,0.645111669,0.731345261,0.707532051,-0.369649805,-0.484985207
5f7f1e4acf7c770505c14357,27,3,3,27,90%,60,2.422464262,1,0.944444444,-0.302865995,0
5f7f4a99ddc9cb0b87490fe9,27,8,3,22,82%,60,1.811410907,0.574971758,0.891835017,-0.07063197,-0.305526677
5f8370c6e0804f4fb492bcdc,25,10,4,20,76%,59,1.45242061,0.637262002,0.851609195,-0.104127225,-0.310223085
5f8472685956c40c720d0936,25,6,5,24,82%,60,1.732785602,0.903049888,0.887916667,-0.542857143,-0.058851759
5f848bc5c4a378107eedffca,21,18,6,8,55%,53,0.249559869,0.859426592,0.596916972,0.08,-0.607028149
5f881e431b4e41266d8644ac,28,9,2,21,82%,60,1.906678715,0.426109496,0.895833333,-0.165224522,-0.447405703
5f8ac6980f0186179abb28d2,9,7,21,23,53%,60,0.194156558,1.124207926,0.577294686,-1,0.603011933
5f8c6949a2761c3c8755772d,23,15,7,14,63%,59,0.658300915,0.783338801,0.710501,0.109498681,-0.370939755
5f9197367349ae010649ca35,30,5,0,25,92%,60,3.066442681,0.155000653,0.958333333,0.014292755,-0.607976781
5f9475af4edd0629e1899a4c,29,0,0,30,100%,59,4.269243355,1.028474295,1,-0.694736842,0.006576443
5f9daa7e3ec0713096cd9d36,26,3,4,26,88%,59,2.2492304,1.163171665,0.932979664,0.310344828,0.067200972
5fa015644fae0a00088d140d,21,8,9,20,71%,58,1.050274569,1.020373855,0.792959184,0.454545455,0.01920363
5fa10518f4aa581930bb58f5,29,7,1,23,87%,60,2.360787823,0.321777449,0.928785607,-0.09383378,-0.480303699
5fa9bdfbfd78fa2157098e2a,19,4,10,25,76%,58,1.421753856,1.588612755,0.847368421,0.39268582,0.325556462
5faa8121f8f5533a5c7f7a20,18,3,12,27,75%,60,1.456238354,2.020868992,0.847222222,-0.28,0.483112954
5fab015ae4b1e658a20e8ec7,21,17,7,9,56%,54,0.267277941,0.871646434,0.601495726,0.1,-0.513964612
5fabf06f8ac4180b6b16790e,24,2,5,28,88%,59,2.303479853,1.774605795,0.933678845,0.162790698,0.249005135
5fac47187dfda11d948deef7,27,6,3,24,85%,60,2.018773173,0.665324512,0.913194444,-1,-0.201845544
5fad93a0fa839512df7d52ab,22,6,8,24,77%,60,1.407719818,1.157142942,0.848484848,0.055737705,0.103681133
5fae5291ec402509e2885604,20,6,10,24,73%,60,1.223528262,1.270662711,0.820833333,-0.015716435,0.195776911
5fae878f3cee45000adff644,30,1,0,29,98%,60,3.801895732,0.40115539,0.991666667,0.472727273,-0.240250255
5faecac5d0a22f0576837497,23,6,7,24,78%,60,1.507631255,1.084368852,0.861865942,1,0.053725415
5faefdc33a31c611e148ce22,28,2,2,27,93%,59,2.783739188,0.975595734,0.963625859,0.330578512,-0.008875467
5fb141ba6677855a1ef1f7a5,27,1,3,29,93%,60,2.871929741,1.906781304,0.964878672,-0.356600799,0.22473274
5fb1bfc23029716fc7f3e210,18,0,11,30,81%,59,2.437935959,9.471980546,0.905172414,0.540275049,0.922230141
5fb3d42dc5d76c000aedf11d,23,3,7,27,83%,60,1.911322344,1.629834514,0.90257649,0.213592233,0.255570959
5fb3d69e4e1324000ac27455,26,8,3,22,81%,59,1.791994948,0.588542809,0.890374568,0.330578512,-0.295818698
5fb43d1ad84de30d1cf25a6d,20,2,10,26,79%,58,1.780475968,2.32656304,0.883470696,1,0.474250764
5fb4d2d39274e9120d74f666,25,3,5,27,87%,60,2.136476691,1.357307407,0.923703704,-0.182481752,0.142993786
5fb4f7e9de93bd2f4d233647,7,3,23,27,57%,60,0.511141918,1.629834514,0.67989418,0.3,0.955661172
5fb6de74ff456813688f32fc,29,0,1,30,98%,60,3.801895732,2.492799609,0.991666667,0.3,0.240250255
5fb8f31f49adcb695b174c8e,28,3,2,27,92%,60,2.611977192,0.780748874,0.954695767,0.21509434,-0.094756465
5fbc03c8475c2906fcbe467e,26,2,4,28,90%,60,2.45815929,1.524979455,0.945054945,-0.182481752,0.171665416
5fbc41ea2e82120f440136d9,26,2,4,28,90%,60,2.45815929,1.524979455,0.945054945,0.186705069,0.171665416
5fbe8e205c74b301dd3c949c,23,4,7,26,82%,60,1.757504441,1.368888741,0.889214047,-0.086956522,0.178662008
5fbed5c801246a0a6d4889fb,28,3,2,27,92%,60,2.611977192,0.780748874,0.954695767,0.044510386,-0.094756465
5fbfb3099d4fac2f7134943b,20,5,9,23,75%,57,1.356208147,1.313485319,0.840815084,0.238569488,0.201063645
5fbfb35136e42030b11b1d3c,21,15,9,15,60%,60,0.505933654,0.879867078,0.671428571,0.002822052,-0.252966827
5fc096b618627203bbbff03e,22,7,8,23,75%,60,1.300268989,1.067111933,0.833498024,0.423487544,0.049955718
5fc64277766e2802dd28785d,19,5,10,25,75%,59,1.310565026,1.424474276,0.832955233,-0.124324324,0.269962047
5fcb5f768c4bb789f899288f,13,13,15,16,51%,57,0.039117979,1.004159135,0.515875154,-0.568962773,0.106102357
5fd0bab64cd78b1749d4cef6,20,3,10,27,78%,60,1.627219351,1.909839016,0.869907407,0.483870968,0.397622455
5fd2416e5061f30735e202e9,27,4,3,26,88%,60,2.268646359,0.839894314,0.934116809,0.167244969,-0.076908951
5fd394142d643f016601af39,26,16,2,11,67%,55,1.138780794,0.404362821,0.796624672,0.28076627,-0.795098351
5fd8a13aaf5bd723a0e0e3fa,23,2,7,28,85%,60,2.100835274,2.087527206,0.91576087,0.21509434,0.350327424
5fd941e0e383411330a06e2c,27,2,3,27,92%,59,2.594226258,1.249564062,0.95399106,0.091703057,0.085880998
5fdb467f3de890644c47206c,16,5,13,25,69%,59,1.050905907,1.522179761,0.789996408,0.5625,0.399791606
5fe075e18bcb1f9880880ce2,23,4,7,26,82%,60,1.757504441,1.368888741,0.889214047,-1.54E-16,0.178662008
5fe226313e41f75659e4029d,25,4,5,26,85%,60,1.982658788,1.139994773,0.911923077,-0.015716435,0.066084834
5fe23b8f29598a58fee0b230,20,2,10,28,80%,60,1.816732281,2.446163012,0.885714286,-0.44137931,0.49237892
5fe6e04126fd080522237bf7,27,3,3,27,90%,60,2.422464262,1,0.944444444,-0.125874126,0
5fe75ddffef4d157617afc85,28,2,2,27,93%,59,2.783739188,0.975595734,0.963625859,-0.22620143,-0.008875467
5feb3fa8c2bdebbc5d1a0ebf,27,11,3,19,77%,60,1.540523478,0.506958952,0.858674464,0.454545455,-0.440970392
5feb9db7238d4b7c80de5f7d,25,7,5,23,80%,60,1.625334772,0.83278848,0.875652174,0.057196732,-0.112577174
5ff27e3fad6c6d2a2f9a6011,26,7,4,22,81%,59,1.731903979,0.717778528,0.886431959,-0.466389369,-0.191462239
5ff37e0050a71994a54be514,18,3,12,27,75%,60,1.456238354,2.020868992,0.847222222,0.105062825,0.483112954
5ff61abe2ac133164d8958d3,24,5,6,24,81%,59,1.710275834,1.084808837,0.885704023,0.369649805,0.047596875
5ff675405edf4321a7fe49f4,27,16,3,13,68%,59,1.085570784,0.484011675,0.790974064,0.302865995,-0.668446739
60009bb72723c617a6f5bed5,24,4,5,26,85%,59,1.96014902,1.163691609,0.909987474,1,0.077339718
60056c12a83e503d9b56c5b5,22,3,8,27,82%,60,1.811410907,1.739215859,0.891835017,0.213592233,0.305526677
6007287ed787d81a04d1410c,28,1,2,28,95%,59,3.045598688,1.450238991,0.973501642,-0.28,0.122054283
6008b7087367795557f236cd,24,0,6,30,90%,60,2.948739163,7.144218508,0.95,0.763265306,0.666828539
60103c590ae5c22f34993278,25,3,5,27,87%,60,2.136476691,1.357307407,0.923703704,0.226429557,0.142993786
60115ec690cb860008ee3f9b,27,6,3,24,85%,60,2.018773173,0.665324512,0.913194444,0.056603774,-0.201845544
601426dd52fa5e3963a926c8,18,1,12,29,78%,60,1.905703834,3.853355211,0.882662835,-0.08,0.707845694
60143c0f36253d3c41e397d8,24,3,5,27,86%,59,2.113966923,1.385521476,0.921898946,0.257142857,0.15424867
60145246eadebd19d5d544a3,16,20,14,10,43%,60,-0.33503993,1.086809622,0.378571429,-0.013192612,-0.248467255
60168f07be88ba1010fc4b1e,23,21,7,9,53%,60,0.194156558,0.889515166,0.577294686,-1.08E-16,-0.603011933
6017a0b4246e5141a8557ab2,22,4,8,26,80%,60,1.657593004,1.46075751,0.877622378,1,0.228617726
6017eee639ce08aa5861fd56,16,17,12,11,48%,56,-0.088541703,1.019490657,0.464460784,0.034482759,-0.218011914
60181267b7dae051afe72527,29,1,1,29,97%,60,3.321395221,1,0.982758621,-0.124324324,0
60182e417ce9b30277139c72,22,0,8,29,86%,59,2.72822401,8.03800548,0.933333333,0.739400207,0.763933229
60185125a263080a4243e740,21,9,8,20,71%,58,1.050007977,0.950885027,0.792857143,0.139369808,-0.04796356
60188bd6df239a1617cce54f,27,4,3,26,88%,60,2.268646359,0.839894314,0.934116809,0.031332217,-0.076908951
60194185dc1e1f00083cb6c6,9,1,18,28,66%,56,1.230440297,3.549839968,0.801518883,-1,1.029633478
60196162abe00c035d37b4b9,21,5,8,22,77%,56,1.427414947,1.222495514,0.851427521,-0.315789474,0.140739925
6019870c02683a0b378648c6,19,19,11,9,48%,58,-0.117296858,1.046555313,0.452489177,0.671725363,-0.387939776
60199372bd48490e12a0d92e,30,4,0,26,93%,60,3.198612349,0.176699934,0.966666667,0.267053263,-0.541891946
6019b5b180b3ce13ea04df11,26,10,4,20,77%,60,1.473401449,0.623416938,0.853846154,-0.28,-0.320713504
601ab327889d5f33db020f98,29,6,1,23,88%,59,2.444197986,0.342315704,0.935985025,-1,-0.438598618
601aef8553aa4340c3c1ee67,21,4,8,26,80%,59,1.630381777,1.484260279,0.874392657,0.369649805,0.24222334
601b1a200826f748fac5fe13,27,6,3,24,85%,60,2.018773173,0.665324512,0.913194444,-0.000686342,-0.201845544
601bcd1833bf995c29cdaabb,30,1,0,29,98%,60,3.801895732,0.40115539,0.991666667,0.18429003,-0.240250255
601c12364879f66821bae819,22,3,8,27,82%,60,1.811410907,1.739215859,0.891835017,0.563909774,0.305526677
601eb56665282d352860e41b,14,13,13,13,51%,53,0.044776177,0.998998049,0.518187831,0.3,-0.022388088
602132289ca8fa07b179a9c7,25,3,5,25,86%,58,2.096790731,1.294625505,0.921190476,0.330578512,0.123150806
60216d4e9acb1812b9b549df,26,1,4,29,92%,60,2.718111839,2.270263381,0.955901857,0,0.301641691
602171055d5b3313c3a39cf0,26,2,4,28,90%,60,2.45815929,1.524979455,0.945054945,0.641644662,0.171665416
60224092ed109a300239d920,23,3,7,27,83%,60,1.911322344,1.629834514,0.90257649,0.44,0.255570959
6023aef5c065f603b25cc126,18,18,12,12,50%,60,0,1,0.5,-0.021043177,-0.245006223
602537bf6292a7016a3b8ca0,17,1,8,19,80%,45,1.913659276,2.645638213,0.897407121,-0.06859349,0.508404155
60253f70e3734903217abed1,24,2,6,28,87%,60,2.208286103,1.92510805,0.925595238,1,0.29660201
6027192deaecac157dfebd4a,18,17,11,13,53%,59,0.134308466,0.969635529,0.552926368,-0.22620143,-0.229583605
6027a9db556222222b5668e7,9,13,20,17,44%,59,-0.314611056,0.904301791,0.38446176,1.08E-16,0.319734901
6027b3759516735a4b497150,28,0,2,26,96%,56,3.486100627,3.297981304,0.983333333,0.601043643,0.342305252
602870c955736d1c913893c7,26,7,4,22,81%,59,1.731903979,0.717778528,0.886431959,-0.00841417,-0.191462239
60295da4f4090f3180785c4b,0,0,27,25,48%,52,-0.030263662,0.938848876,NA,0.016759777,2.085033662
602a79ad86b0770624288e16,29,1,1,29,97%,60,3.321395221,1,0.982758621,-0.2,0
602a8a02aa844c09dcb58723,14,2,15,28,71%,59,1.358955763,2.664909745,0.826929392,-0.648113005,0.721267179
602b2d3fb9bd922649dcb9c5,11,12,17,17,49%,57,-0.051854371,0.98781873,0.478730501,-0.407954945,0.23635558
602bfb0e85fd0040cd972c41,14,16,13,11,46%,54,-0.180931777,1.024771424,0.430288462,-0.132075472,-0.135242065
602f33eb166df7c14953e825,24,18,6,12,60%,60,0.562534819,0.74375229,0.6875,-0.369649805,-0.526273633
602fd3dfaece2bd458c1b7cf,17,10,1,13,73%,41,1.569498264,0.373527536,0.860337836,1,-0.627438447
602fe20f2d682dd71673dc04,20,3,9,27,80%,59,1.688272559,1.858477961,0.877543103,-0.108033241,0.367095851
6030fd3ba11bc8fb5a7e90c1,20,6,9,23,74%,58,1.260540804,1.213067935,0.827173913,0.44,0.153229973
60318ef24ad77a10fe4ee307,27,8,3,22,82%,60,1.811410907,0.574971758,0.891835017,0.5625,-0.305526677
60323cf610c7c1204961d857,26,0,2,23,96%,51,3.40132288,3.137517456,0.982142857,0.22620143,0.336172692
6032e55d6c0b933643a7a561,23,20,7,10,55%,60,0.284102992,0.853388427,0.607608696,0.182481752,-0.558038716
6032ff11977e11381ff8603b,24,2,6,28,87%,60,2.208286103,1.92510805,0.925595238,-0.315789474,0.29660201
6034c980ed0b01ce54264e32,25,1,4,28,91%,58,2.681287016,2.260700321,0.954285714,-0.340937786,0.304210119
603541012bb2d79bcd0a7d25,22,4,7,26,81%,59,1.731903979,1.393187397,0.886431959,-0.251497006,0.191462239
603596ef5c0c3206e41bfb4c,27,2,3,28,92%,60,2.611977192,1.280821573,0.954695767,-1,0.094756465
6035aa763287825073426273,26,10,4,20,77%,60,1.473401449,0.623416938,0.853846154,-0.161290323,-0.320713504
603953e7302d0728f1519ad7,27,7,3,22,83%,59,1.885721881,0.602858104,0.899995646,-0.761206476,-0.26837119
603ac38e16b38973a326658c,25,11,5,19,73%,60,1.254535907,0.68809914,0.824210526,-0.382208183,-0.297976606
603af68f8d9a2b7881a2aebe,29,2,0,28,97%,59,3.528790295,0.27713656,0.983333333,0.423487544,-0.363650087
603ca7828d9a2ba67a41342f,26,6,4,24,83%,60,1.864955271,0.792152656,0.900641026,0.058823529,-0.124936593
603cb9eeb54e6ca8b5294c2e,28,13,1,17,76%,59,1.807283,0.261955647,0.872584637,1,-0.741212127
603d4fe6945077c526f54762,25,9,3,20,79%,57,1.6485866,0.564126687,0.874264163,0.182481752,-0.347252871
6040093e0a7ed41aeb718833,20,3,10,27,78%,60,1.627219351,1.909839016,0.869907407,-0.694736842,0.397622455
6040bea12c052c3106be9163,18,8,10,20,68%,56,0.897274901,1.089667187,0.763888889,0.212598425,0.095703464
6041daa3bf7f411e952f370c,9,0,16,27,69%,52,1.75606303,8.551821457,0.84,0.394282703,1.222133978
60455b5049cb5f6961abf663,27,2,3,28,92%,60,2.611977192,1.280821573,0.954695767,0.277456647,0.094756465
604642afab11690a6c1680c0,29,7,1,23,87%,60,2.360787823,0.321777449,0.928785607,-0.157068063,-0.480303699
604687e5b91a1b09dc720042,22,4,7,25,81%,58,1.71092314,1.362919205,0.884545455,-0.699227094,0.18097182
604787f73109262a0e388a15,6,2,16,19,58%,43,0.632304769,1.756896678,0.711741475,1,0.891261666
6047b7e4e00094000b1c5f7a,17,5,13,25,70%,60,1.087673932,1.514139207,0.796470588,-0.32885906,0.381407594
6047c18cb0f594062ac39158,23,13,7,17,67%,60,0.862519585,0.793048022,0.755754476,-0.375,-0.26883042
60487525ce38371d1b941362,24,7,1,15,83%,47,2.025189178,0.320506314,0.902473485,-1.73E-16,-0.561850376
60488c60f2bca6bd9af97a66,23,0,6,30,90%,59,2.924698496,7.282165505,0.948275862,NA,0.678848873
604b97cda0d3eedc0dee5245,25,18,4,11,62%,58,0.739695551,0.610748263,0.729090909,NA,-0.666585614
604d242c7c866fc358db7d48,25,5,2,22,87%,54,2.199614033,0.582925168,0.927272727,NA,-0.245359618
604dfdb4cbc22ea42280e20b,24,6,6,24,80%,60,1.615082084,1,0.875,NA,0
